
NVIDIA Corporation,Last: 544.43,Change:  1.94
"Date: December 7, 2020, 6:59 PM EST",Bid: 542,Ask: 544.27,Size: 1*1,"Volume: 2,478,620"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jun 18 2021,NVDA210618C00840000,9.30000019073486,0,9.2,9.7,0,0.448,0.1217,0.0011,194,840.00,NVDA210618P00840000,307.824996948242,0,301.55,305.4,0,0.455,-0.8736,0.0012,40
Fri Jun 18 2021,NVDA210618C00860000,8.2999997138977,0.46,8.15,8.7,3,0.4503,0.1091,0.001,608,860.00,NVDA210618P00860000,327.125,0,320.35,324.4,0,0.4524,-0.8895,0.0011,61
Fri Sep 17 2021,NVDA210917C00200000,341.524993896484,0,343.6,348.5,0,0.02,1,0.0001,12,200.00,NVDA210917P00200000,1.32499998807907,-0.075,1.05,1.42,1,0.5597,-0.0114,0.0001,207
Fri Sep 17 2021,NVDA210917C00210000,331.900009155273,0,334,339,0,0.4308,0.9965,0.0001,14,210.00,NVDA210917P00210000,1.57499998807907,0,1.29,1.65,0,0.549,-0.0135,0.0001,33
Fri Sep 17 2021,NVDA210917C00220000,322.274993896484,0,324.5,329,0,0.4378,0.9945,0.0001,5,220.00,NVDA210917P00220000,1.87000000476837,0,1.56,1.93,0,0.5395,-0.016,0.0002,62
Fri Sep 17 2021,NVDA210917C00230000,312.5,0,314.6,319.5,0,0.4289,0.9932,0.0001,1,230.00,NVDA210917P00230000,2.11000001430511,-0.09,1.87,2.02,30,0.525,-0.0182,0.0002,115
Fri Sep 17 2021,NVDA210917C00240000,302.575012207031,0,305.05,310,0,0.4516,0.988,0.0001,5,240.00,NVDA210917P00240000,2.60500001907349,0,2.23,2.56,0,0.5205,-0.0219,0.0002,25
Fri Sep 17 2021,NVDA210917C00250000,293.675003051758,0,295.5,300.5,0,0.4587,0.9833,0.0002,28,250.00,NVDA210917P00250000,3.04999995231628,-0.15,2.65,3.1,5,0.5154,-0.0261,0.0002,42
Fri Sep 17 2021,NVDA210917C00260000,284.299987792969,0,286.05,291,0,0.4805,0.9749,0.0003,1,260.00,NVDA210917P00260000,3.5,0,3.1,3.6,0,0.5048,-0.0298,0.0003,7
Fri Sep 17 2021,NVDA210917C00270000,274.850006103516,0,276.7,281.5,0,0.4785,0.9696,0.0003,1,270.00,NVDA210917P00270000,4.07499992847443,0.025,3.65,3.9,1,0.4961,-0.0342,0.0003,73
Fri Sep 17 2021,NVDA210917C00280000,265.824996948242,0,267.5,272.5,0,0.4695,0.9651,0.0003,7,280.00,NVDA210917P00280000,4.84999990463257,0,4.3,4.8,0,0.4935,-0.0403,0.0004,491
Fri Sep 17 2021,NVDA210917C00290000,256.349990844727,0,258.2,263,0,0.4607,0.9604,0.0004,2,290.00,NVDA210917P00290000,5.47499990463257,-0.225,5,5.3,35,0.4846,-0.0456,0.0004,74
Fri Sep 17 2021,NVDA210917C00300000,247.224998474121,0,249.1,254,0,0.462,0.9524,0.0004,27,300.00,NVDA210917P00300000,6.40000009536743,0,5.8,6.2,0,0.4796,-0.0524,0.0005,358
Fri Sep 17 2021,NVDA210917C00310000,238.300003051758,0,240.15,245,0,0.4589,0.9447,0.0005,4,310.00,NVDA210917P00310000,7.42499995231628,-0.325,6.75,7.35,25,0.4748,-0.0598,0.0005,50
Fri Sep 17 2021,NVDA210917C00320000,229.074996948242,0,231.3,236,0,0.4588,0.9354,0.0006,8,320.00,NVDA210917P00320000,8.52500009536743,0,7.8,8.45,0,0.4703,-0.0681,0.0006,297
Fri Sep 17 2021,NVDA210917C00330000,220.5,0,222.6,227.5,0,0.4544,0.9267,0.0006,7,330.00,NVDA210917P00330000,9.82499980926514,0,9,9.7,0,0.4668,-0.0773,0.0006,113
Fri Sep 17 2021,NVDA210917C00340000,211.924995422363,0,214.05,219,0,0.4484,0.9177,0.0007,20,340.00,NVDA210917P00340000,11.3499999046326,0,10.35,11.1,0,0.4629,-0.0871,0.0007,259
Fri Sep 17 2021,NVDA210917C00350000,203.900001525879,1.55,205.65,210.45,1,0.4528,0.9045,0.0008,36,350.00,NVDA210917P00350000,12.875,0,11.8,12.55,0,0.4599,-0.0979,0.0008,198
Fri Sep 17 2021,NVDA210917C00360000,195.724998474121,0,197.45,200.5,0,0.4497,0.8931,0.0009,5,360.00,NVDA210917P00360000,14.6749997138977,0,13.5,14.3,0,0.457,-0.1094,0.0009,241
Fri Sep 17 2021,NVDA210917C00370000,187.775001525879,6.285,189.4,192.25,1,0.4477,0.8805,0.0009,54,370.00,NVDA210917P00370000,16.75,0,15.45,16.2,0,0.4545,-0.1218,0.0009,307
Fri Sep 17 2021,NVDA210917C00380000,179.900001525879,0,181.55,184.3,0,0.4465,0.8669,0.001,40,380.00,NVDA210917P00380000,18.8249998092651,0,17.5,18.15,0,0.4519,-0.1349,0.001,259
Fri Sep 17 2021,NVDA210917C00390000,172.025001525879,0,173.9,176.9,0,0.4454,0.8526,0.0011,103,390.00,NVDA210917P00390000,21.2250003814697,-1.155,19.8,20.45,3,0.4501,-0.149,0.0011,172
Fri Sep 17 2021,NVDA210917C00400000,164.850006103516,0,166.45,169.85,0,0.4435,0.8379,0.0012,73,400.00,NVDA210917P00400000,23.6750001907349,-1.135,22.15,22.9,6,0.448,-0.1636,0.0011,2220
Fri Sep 17 2021,NVDA210917C00410000,157.699996948242,0,159.2,161.85,0,0.4429,0.8221,0.0012,66,410.00,NVDA210917P00410000,26.5500001907349,-1.12,24.65,25.65,1,0.446,-0.1789,0.0012,567
Fri Sep 17 2021,NVDA210917C00420000,150.625,0,152.15,154.95,0,0.4415,0.806,0.0013,91,420.00,NVDA210917P00420000,29.4750003814697,-1.075,27.4,28.5,2,0.4443,-0.1949,0.0013,391
Fri Sep 17 2021,NVDA210917C00430000,143.849998474121,2.75,145.35,148.55,1,0.4397,0.7894,0.0014,39,430.00,NVDA210917P00430000,32.6499996185303,-1.15,30.5,31.6,2,0.4432,-0.2115,0.0014,390
Fri Sep 17 2021,NVDA210917C00440000,137.400001525879,0,138.7,141.95,0,0.4387,0.7721,0.0014,118,440.00,NVDA210917P00440000,36.0250015258789,-1.525,33.75,34.9,1,0.4417,-0.2286,0.0014,464
Fri Sep 17 2021,NVDA210917C00450000,131.125,0.875,132.35,135.5,1,0.4411,0.7537,0.0015,117,450.00,NVDA210917P00450000,39.7000007629394,0,37.15,38.45,0,0.4406,-0.2463,0.0015,2167
Fri Sep 17 2021,NVDA210917C00460000,125,0,126.15,128.6,0,0.4371,0.7363,0.0016,40,460.00,NVDA210917P00460000,43.5749988555908,0,40.85,42.2,0,0.4396,-0.2642,0.0015,328
Fri Sep 17 2021,NVDA210917C00470000,119.024997711182,0,120.2,122.55,0,0.4367,0.7178,0.0016,38,470.00,NVDA210917P00470000,47.5999984741211,0,44.75,46.15,0,0.4387,-0.2825,0.0016,380
Fri Sep 17 2021,NVDA210917C00480000,113.275001525879,0,114.5,116.5,0,0.4358,0.6992,0.0017,107,480.00,NVDA210917P00480000,51.9000015258789,-1.58,48.85,50.35,15,0.4379,-0.3011,0.0017,283
Fri Sep 17 2021,NVDA210917C00490000,107.899997711182,1.9,108.95,111.8,10,0.4353,0.6803,0.0017,158,490.00,NVDA210917P00490000,56.3249988555908,0,53.2,54.75,0,0.4365,-0.3198,0.0017,261
Fri Sep 17 2021,NVDA210917C00500000,102.625,0,103.65,106.4,0,0.435,0.6612,0.0018,245,500.00,NVDA210917P00500000,61.0249996185303,-2.025,58.3,59.4,5,0.4367,-0.3388,0.0017,1336
Fri Sep 17 2021,NVDA210917C00520000,92.7250022888184,1.695,93.65,96,2,0.4348,0.6231,0.0018,212,520.00,NVDA210917P00520000,71.0250015258789,0,67.95,69.25,0,0.4344,-0.3769,0.0018,322
Fri Sep 17 2021,NVDA210917C00540000,83.5,0.89,84.45,86.2,13,0.4334,0.585,0.0019,213,540.00,NVDA210917P00540000,82,-2,78.05,79.95,128,0.4336,-0.415,0.0019,435
Fri Sep 17 2021,NVDA210917C00560000,75.3250007629394,4.175,76.05,77.7,9,0.4317,0.5472,0.0019,665,560.00,NVDA210917P00560000,93.625,0,89.45,91.45,0,0.434,-0.4523,0.0019,376
Fri Sep 17 2021,NVDA210917C00580000,67.7249984741211,1.275,68.35,69.75,1,0.4318,0.5105,0.0019,258,580.00,NVDA210917P00580000,105.950000762939,0,101.6,103.7,0,0.4318,-0.4895,0.0019,227
Fri Sep 17 2021,NVDA210917C00600000,60.875,0.125,61.35,62.95,2,0.4316,0.475,0.0019,388,600.00,NVDA210917P00600000,119,0,114.85,116.65,0,0.4308,-0.5254,0.0019,51
Fri Sep 17 2021,NVDA210917C00620000,54.625,1.375,55,56.15,6,0.431,0.4405,0.0019,70,620.00,NVDA210917P00620000,132.75,0,127.7,130.25,0,0.4305,-0.5597,0.0019,23
Fri Sep 17 2021,NVDA210917C00640000,49,-0.2,49.25,50.45,2,0.431,0.4078,0.0019,67,640.00,NVDA210917P00640000,147,0,141.7,144.5,0,0.4291,-0.5932,0.0019,81
Fri Sep 17 2021,NVDA210917C00660000,43.8999996185303,0,44.1,45.2,0,0.4306,0.3765,0.0018,1192,660.00,NVDA210917P00660000,161.875,0,156.8,159.3,0,0.4293,-0.6243,0.0018,49
Fri Sep 17 2021,NVDA210917C00680000,39.3500003814697,0.15,39.45,40.5,1,0.4312,0.3474,0.0018,105,680.00,NVDA210917P00680000,177.325004577637,0,171.6,174.7,0,0.4284,-0.6545,0.0018,74
Fri Sep 17 2021,NVDA210917C00700000,35.25,0.77,35.3,36.25,6,0.4308,0.3195,0.0017,776,700.00,NVDA210917P00700000,193.225006103516,0,187.7,190.55,0,0.4284,-0.6823,0.0017,37
Fri Sep 17 2021,NVDA210917C00720000,31.5499992370606,2.25,31.6,32.55,1,0.4301,0.2929,0.0017,499,720.00,NVDA210917P00720000,209.549995422363,0,203.25,206.85,0,0.4287,-0.7081,0.0017,11
Fri Sep 17 2021,NVDA210917C00740000,28.3249998092651,0,28.3,29.7,0,0.4316,0.2697,0.0016,102,740.00,NVDA210917P00740000,226.150001525879,0,220.05,223.6,0,0.4302,-0.7313,0.0016,14
Fri Sep 17 2021,NVDA210917C00760000,25.4250001907349,-0.025,25.35,26.7,1,0.4315,0.247,0.0015,122,760.00,NVDA210917P00760000,243.300003051758,0,237.4,240.7,0,0.4292,-0.7548,0.0015,34
Fri Sep 17 2021,NVDA210917C00780000,22.9000005722046,0,22.75,23.8,0,0.4325,0.2267,0.0015,35,780.00,NVDA210917P00780000,260.699996948242,0,255.35,258.1,0,0.4305,-0.7748,0.0015,13
Fri Sep 17 2021,NVDA210917C00800000,20.625,-0.025,20.45,21.5,2,0.4342,0.2086,0.0014,332,800.00,NVDA210917P00800000,278.575012207031,0,272.4,275.85,0,0.433,-0.7923,0.0014,31
Fri Sep 17 2021,NVDA210917C00820000,18.6000003814697,0.8,18.4,19.25,1,0.4337,0.1901,0.0013,213,820.00,NVDA210917P00820000,296.425003051758,0,290.8,293.85,0,0.4346,-0.8091,0.0013,8
Fri Sep 17 2021,NVDA210917C00840000,16.8000001907349,0,16.65,17.5,0,0.435,0.1746,0.0012,46,840.00,NVDA210917P00840000,314.649993896484,0,308.15,312.1,0,0.4339,-0.8263,0.0012,14
Fri Sep 17 2021,NVDA210917C00860000,15.2249999046326,-0.265,15.05,15.65,4,0.4385,0.162,0.0012,729,860.00,NVDA210917P00860000,333.125,0,327.25,330.55,0,0.4343,-0.8413,0.0012,28
Fri Jan 21 2022,NVDA220121C00090000,450.199996948242,0,452.5,457.5,0,0.02,1,0,980,90.00,NVDA220121P00090000,0.274999994784594,0,0.05,0.49,0,0.6791,-0.0021,0,414
Fri Jan 21 2022,NVDA220121C00095000,445.324996948242,0,448,452.5,0,0.02,1,0,101,95.00,NVDA220121P00095000,0.390000015497208,0,0.18,0.59,0,0.6728,-0.0025,0,40
Fri Jan 21 2022,NVDA220121C00100000,440.550003051758,0,443,448,0,0.02,1,0,69,100.00,NVDA220121P00100000,0.420000016689301,0,0.15,0.64,0,0.6563,-0.0027,0,82
Fri Jan 21 2022,NVDA220121C00105000,435.600006103516,0,438,443,0,0.02,1,0,129,105.00,NVDA220121P00105000,0.474999986588955,0.335,0.2,0.69,6,0.6519,-0.0032,0,1472
Fri Jan 21 2022,NVDA220121C00110000,430.75,0,433,438,0,0.02,1,0,30,110.00,NVDA220121P00110000,0.53999999165535,0,0.26,0.75,0,0.6445,-0.0036,0,178
Fri Jan 21 2022,NVDA220121C00115000,426.199996948242,0,428,433,0,0.02,1,0,7,115.00,NVDA220121P00115000,0.610000014305115,0,0.33,0.81,0,0.6344,-0.004,0,179
Fri Jan 21 2022,NVDA220121C00120000,421,0,423,428,0,0.02,1,0,132,120.00,NVDA220121P00120000,0.71000000834465,0,0.5,0.88,0,0.6321,-0.0047,0,99
Fri Jan 21 2022,NVDA220121C00125000,416.050003051758,0,418.5,423.5,0,0.02,1,0.0001,27,125.00,NVDA220121P00125000,0.764999985694885,0,0.47,0.96,0,0.6247,-0.0053,0,49
Fri Jan 21 2022,NVDA220121C00130000,411.699996948242,0,413.5,418.5,0,0.4912,0.9987,0,9,130.00,NVDA220121P00130000,0.875,0,0.75,1.04,0,0.6218,-0.0061,0,148
Fri Jan 21 2022,NVDA220121C00135000,406.199996948242,0,408.55,413.5,0,0.4432,0.9993,0,21,135.00,NVDA220121P00135000,0.94499996304512,0,0.65,1.13,0,0.6102,-0.0066,0.0001,308
Fri Jan 21 2022,NVDA220121C00140000,401.399993896484,0,403.5,408.5,0,0.5334,0.9964,0,58,140.00,NVDA220121P00140000,1.08999997377396,0,0.9,1.23,0,0.6054,-0.0074,0.0001,217
Fri Jan 21 2022,NVDA220121C00145000,396.550003051758,8.45,399,404,1,0.4582,0.9985,0,8,145.00,NVDA220121P00145000,1.18000000715256,0,0.85,1.33,0,0.5973,-0.008,0.0001,275
Fri Jan 21 2022,NVDA220121C00150000,391.949996948242,8.55,394,399,1,0.5229,0.9954,0,106,150.00,NVDA220121P00150000,1.31499999761581,0,0.96,1.44,0,0.5925,-0.0089,0.0001,1105
Fri Jan 21 2022,NVDA220121C00155000,386.75,0,389,394,0,0.5343,0.9938,0.0001,20,155.00,NVDA220121P00155000,1.46499997377396,0,1.08,1.56,0,0.5872,-0.0099,0.0001,921
Fri Jan 21 2022,NVDA220121C00160000,382.574996948242,0,384.05,389,0,0.5093,0.9945,0.0001,42,160.00,NVDA220121P00160000,1.62999999523163,-0.13,1.21,1.54,60,0.5805,-0.0108,0.0001,1334
Fri Jan 21 2022,NVDA220121C00165000,376.875,0,379.5,384.5,0,0.4984,0.9942,0.0001,18,165.00,NVDA220121P00165000,1.75999999046326,0,1.59,1.82,0,0.577,-0.0119,0.0001,444
Fri Jan 21 2022,NVDA220121C00170000,372.75,0,374.5,379.5,0,0.524,0.9912,0.0001,48,170.00,NVDA220121P00170000,1.9099999666214,0,1.47,1.97,0,0.5703,-0.0129,0.0001,228
Fri Jan 21 2022,NVDA220121C00175000,367.925003051758,0,369.6,374.5,0,0.4906,0.9928,0.0001,31,175.00,NVDA220121P00175000,2.05000001192093,0,1.63,2.13,0,0.5631,-0.0138,0.0001,123
Fri Jan 21 2022,NVDA220121C00180000,362.75,0,365,370,0,0.5215,0.9887,0.0001,80,180.00,NVDA220121P00180000,2.1800000667572,0,1.78,2.3,0,0.5562,-0.0148,0.0001,301
Fri Jan 21 2022,NVDA220121C00185000,357.75,0,360,365,0,0.5163,0.9877,0.0001,27,185.00,NVDA220121P00185000,2.33499991893768,0,1.94,2.48,0,0.5487,-0.0158,0.0001,379
Fri Jan 21 2022,NVDA220121C00190000,353.175003051758,0,355.5,360,0,0.4944,0.9885,0.0001,39,190.00,NVDA220121P00190000,2.54499995708466,0,2.11,2.67,0,0.5431,-0.017,0.0001,404
Fri Jan 21 2022,NVDA220121C00195000,348.425003051758,0,350.5,355.5,0,0.5177,0.9841,0.0001,20,195.00,NVDA220121P00195000,2.73500001430511,0,2.3,2.87,0,0.5395,-0.0186,0.0001,2225
Fri Jan 21 2022,NVDA220121C00200000,343.650009155273,0,346,350.5,0,0.4917,0.9855,0.0001,220,200.00,NVDA220121P00200000,2.85500001907349,0,2.6,3,0,0.5348,-0.0201,0.0002,1801
Fri Jan 21 2022,NVDA220121C00205000,339.324996948242,0,341,346,0,0.5135,0.9807,0.0002,44,205.00,NVDA220121P00205000,3.25,0,2.71,3.3,0,0.532,-0.0219,0.0002,87
Fri Jan 21 2022,NVDA220121C00210000,333.949996948242,0,336.5,341,0,0.5048,0.9798,0.0002,257,210.00,NVDA220121P00210000,3.57500004768372,-0.275,2.94,3.55,9,0.5258,-0.0233,0.0002,1010
Fri Jan 21 2022,NVDA220121C00215000,329.850006103516,0,331.5,336.5,0,0.4889,0.98,0.0002,258,215.00,NVDA220121P00215000,3.72500002384186,0,3.15,3.8,0,0.5208,-0.0249,0.0002,454
Fri Jan 21 2022,NVDA220121C00220000,324.75,6.35,327,332,1,0.5097,0.9743,0.0002,180,220.00,NVDA220121P00220000,4.00000011920929,0,3.4,4.1,0,0.517,-0.0268,0.0002,262
Fri Jan 21 2022,NVDA220121C00225000,320.949996948242,1.1,322.15,325.9,18,0.5027,0.973,0.0002,110,225.00,NVDA220121P00225000,4.29999995231628,0,3.7,4.35,0,0.5122,-0.0286,0.0002,178
Fri Jan 21 2022,NVDA220121C00230000,315.600006103516,1.84,317.45,320.9,18,0.5026,0.9704,0.0002,527,230.00,NVDA220121P00230000,4.57500004768372,0,4,4.7,0,0.5085,-0.0307,0.0002,258
Fri Jan 21 2022,NVDA220121C00240000,306.699996948242,0,308.5,313.5,0,0.4961,0.9659,0.0003,233,240.00,NVDA220121P00240000,5.27499985694885,0,4.6,5.3,0,0.5017,-0.0353,0.0003,558
Fri Jan 21 2022,NVDA220121C00250000,297.5,3.65,299,304,3,0.4912,0.9606,0.0003,1812,250.00,NVDA220121P00250000,6.04999995231628,-0.35,5.55,6.05,1,0.4967,-0.0406,0.0003,339
Fri Jan 21 2022,NVDA220121C00260000,288.099990844727,0,290,295,0,0.4874,0.9545,0.0003,492,260.00,NVDA220121P00260000,6.90000009536743,0,6.15,6.85,0,0.488,-0.0455,0.0003,241
Fri Jan 21 2022,NVDA220121C00270000,279.175003051758,0,281,286,0,0.4807,0.9488,0.0004,266,270.00,NVDA220121P00270000,7.72500014305115,-0.225,7.05,7.85,2,0.4811,-0.0512,0.0004,730
Fri Jan 21 2022,NVDA220121C00280000,270.25,3.98,272.05,277,2,0.4759,0.9422,0.0004,300,280.00,NVDA220121P00280000,8.8250002861023,0,8.1,8.9,0,0.4761,-0.0579,0.0004,651
Fri Jan 21 2022,NVDA220121C00290000,261.475006103516,0,263.5,268.5,0,0.4702,0.9351,0.0005,234,290.00,NVDA220121P00290000,10.2249999046326,-0.625,9.3,10.1,2,0.4719,-0.0653,0.0005,537
Fri Jan 21 2022,NVDA220121C00300000,252.900001525879,0,255,259.5,0,0.4648,0.9277,0.0005,834,300.00,NVDA220121P00300000,11.3500003814697,-0.25,10.9,11.4,6,0.4687,-0.0734,0.0005,1705
Fri Jan 21 2022,NVDA220121C00310000,244.549995422363,7.45,246.5,251,1,0.4621,0.9188,0.0006,388,310.00,NVDA220121P00310000,12.8250002861023,-0.515,11.75,12.8,2,0.4635,-0.0816,0.0006,410
Fri Jan 21 2022,NVDA220121C00315000,240.275001525879,0,242,247,0,0.4591,0.9147,0.0006,158,315.00,NVDA220121P00315000,13.75,0,12.8,13.55,0,0.462,-0.0861,0.0006,166
Fri Jan 21 2022,NVDA220121C00320000,236.025001525879,0,238,243,0,0.4602,0.9091,0.0006,431,320.00,NVDA220121P00320000,14.4499998092651,-0.55,13.5,14.4,2,0.4586,-0.0903,0.0006,409
Fri Jan 21 2022,NVDA220121C00330000,227.974998474121,0,230,234.5,0,0.4562,0.8997,0.0007,542,330.00,NVDA220121P00330000,16.3250002861023,-0.825,15.05,16.15,4,0.4568,-0.1005,0.0007,538
Fri Jan 21 2022,NVDA220121C00340000,220.449996948242,0,221.65,224.85,0,0.4531,0.8894,0.0007,352,340.00,NVDA220121P00340000,18.3500003814697,0,16.95,18.05,0,0.4536,-0.1108,0.0007,154
Fri Jan 21 2022,NVDA220121C00350000,212.525001525879,1.575,213.8,217,2,0.456,0.8767,0.0008,561,350.00,NVDA220121P00350000,20.4499998092651,-0.95,19.15,20.15,5,0.4507,-0.1218,0.0008,711
Fri Jan 21 2022,NVDA220121C00360000,204.574996948242,0,206.15,209.5,0,0.4504,0.8661,0.0008,273,360.00,NVDA220121P00360000,22.75,-0.92,21.35,22.4,2,0.4483,-0.1334,0.0008,465
Fri Jan 21 2022,NVDA220121C00370000,197.549995422363,0,198.7,201.9,0,0.4484,0.8539,0.0009,478,370.00,NVDA220121P00370000,25.2750005722046,-0.895,23.6,24.85,1,0.4469,-0.1457,0.0009,714
Fri Jan 21 2022,NVDA220121C00380000,190.25,0,191.4,194.75,0,0.446,0.8413,0.0009,181,380.00,NVDA220121P00380000,27.9249992370605,0,26.5,27.45,0,0.444,-0.1582,0.0009,514
Fri Jan 21 2022,NVDA220121C00390000,183.150001525879,0,184.3,187.4,0,0.4439,0.8282,0.001,108,390.00,NVDA220121P00390000,30.9250001907349,0,29,30.25,0,0.442,-0.1714,0.001,294
Fri Jan 21 2022,NVDA220121C00400000,176.025001525879,2.975,177.4,180.95,19,0.4416,0.8147,0.001,969,400.00,NVDA220121P00400000,33.8500003814697,-1.35,31.85,33.1,1,0.4405,-0.185,0.0011,1735
Fri Jan 21 2022,NVDA220121C00410000,169.674995422363,0,170.65,173.6,0,0.4419,0.8002,0.0011,171,410.00,NVDA220121P00410000,37.2000007629394,-1.35,35.2,36.45,13,0.439,-0.1991,0.0011,142
Fri Jan 21 2022,NVDA220121C00420000,163.200004577637,0.87,164.15,167.45,2,0.4416,0.7856,0.0011,181,420.00,NVDA220121P00420000,40.75,-1.5,38.5,39.85,14,0.4368,-0.2135,0.0012,789
Fri Jan 21 2022,NVDA220121C00430000,156.900001525879,0,157.8,161.3,0,0.4385,0.7712,0.0012,313,430.00,NVDA220121P00430000,44.6750011444092,-1.875,42.05,43.45,12,0.4363,-0.2284,0.0012,331
Fri Jan 21 2022,NVDA220121C00440000,150.875,0,151.65,154.95,0,0.4377,0.7561,0.0012,328,440.00,NVDA220121P00440000,48.4250011444092,-1.975,45.8,47.25,10,0.4351,-0.2436,0.0012,209
Fri Jan 21 2022,NVDA220121C00450000,145,0,145.7,148.8,0,0.4369,0.7408,0.0013,251,450.00,NVDA220121P00450000,52.5,-1.69,49.7,51.2,14,0.433,-0.2587,0.0013,1297
Fri Jan 21 2022,NVDA220121C00460000,139.375,0.255,139.95,143.05,1,0.4361,0.7253,0.0013,153,460.00,NVDA220121P00460000,56.7749996185303,-2.125,53.75,55.35,60,0.4328,-0.2745,0.0013,413
Fri Jan 21 2022,NVDA220121C00470000,133.724998474121,0,134.35,137,0,0.4357,0.7096,0.0014,245,470.00,NVDA220121P00470000,61.1499996185303,-2.3,58.05,59.7,12,0.432,-0.2903,0.0014,300
Fri Jan 21 2022,NVDA220121C00480000,128.474998474121,0,129,131.6,0,0.4343,0.6938,0.0014,320,480.00,NVDA220121P00480000,65.75,-2.15,62.55,64.25,10,0.4314,-0.3062,0.0014,411
Fri Jan 21 2022,NVDA220121C00490000,123.099998474121,0,123.75,126.85,0,0.4338,0.6779,0.0014,151,490.00,NVDA220121P00490000,70.7000007629394,-2.45,67.25,68.95,50,0.4307,-0.3221,0.0014,359
Fri Jan 21 2022,NVDA220121C00500000,118.224998474121,1.675,118.75,121.5,2,0.434,0.662,0.0015,1119,500.00,NVDA220121P00500000,75.5750007629394,-2.475,71.95,73.8,10,0.4293,-0.3383,0.0015,1272
Fri Jan 21 2022,NVDA220121C00510000,113.324996948242,0,113.9,117,0,0.4328,0.646,0.0015,361,510.00,NVDA220121P00510000,80.875,-2.575,76.75,78.95,8,0.4291,-0.3542,0.0015,158
Fri Jan 21 2022,NVDA220121C00520000,108.725002288818,1.875,109.2,111.5,12,0.4327,0.6302,0.0015,466,520.00,NVDA220121P00520000,86.125,-2.625,82.2,84.2,9,0.4281,-0.3705,0.0015,611
Fri Jan 21 2022,NVDA220121C00540000,99.8999977111816,0.43,100.3,102.7,83,0.4319,0.5986,0.0016,658,540.00,NVDA220121P00540000,97.0499992370606,-2,93.35,95.2,119,0.4272,-0.4023,0.0016,175
Fri Jan 21 2022,NVDA220121C00560000,92.2249984741211,0.115,93.2,94.45,34,0.4316,0.5675,0.0016,801,560.00,NVDA220121P00560000,108.849998474121,-3.67,104.45,106.85,2,0.4251,-0.4342,0.0016,1238
Fri Jan 21 2022,NVDA220121C00580000,84.3499984741211,3.38,84.4,86.25,1,0.4293,0.5362,0.0016,393,580.00,NVDA220121P00580000,121.325000762939,0,116.35,119.15,0,0.4249,-0.4651,0.0016,185
Fri Jan 21 2022,NVDA220121C00600000,77.3250007629394,0.625,78.35,79.15,31,0.4286,0.5064,0.0016,1271,600.00,NVDA220121P00600000,134.174995422363,0,129.15,132,0,0.4232,-0.4958,0.0016,151
Fri Jan 21 2022,NVDA220121C00620000,70.875,0.765,70.9,72.8,1,0.4284,0.4775,0.0016,204,620.00,NVDA220121P00620000,147.75,0,142.65,145.5,0,0.4225,-0.5253,0.0016,11
Fri Jan 21 2022,NVDA220121C00640000,65.0250015258789,0.315,64.9,66.85,17,0.4285,0.4498,0.0016,451,640.00,NVDA220121P00640000,161.725006103516,0,156.4,159.45,0,0.4235,-0.5529,0.0016,77
Fri Jan 21 2022,NVDA220121C00660000,59.5250015258789,0.595,59.35,61.3,4,0.4273,0.4224,0.0016,284,660.00,NVDA220121P00660000,176.25,0,170.45,173.9,0,0.4202,-0.5818,0.0016,44
Fri Jan 21 2022,NVDA220121C00680000,54.5,2.7,54.3,56.15,1,0.4281,0.3972,0.0016,478,680.00,NVDA220121P00680000,191.25,0,185.55,188.75,0,0.4206,-0.6075,0.0016,42
Fri Jan 21 2022,NVDA220121C00700000,49.8999996185303,0.75,49.7,51.6,13,0.4243,0.3703,0.0015,789,700.00,NVDA220121P00700000,206.5,0,200.65,204.1,0,0.4189,-0.6335,0.0016,42
Fri Jan 21 2022,NVDA220121C00720000,45.75,0,46.45,47.2,0,0.4261,0.3482,0.0015,801,720.00,NVDA220121P00720000,222.300003051758,0,216.45,219.85,0,0.4174,-0.6582,0.0015,16
Fri Jan 21 2022,NVDA220121C00740000,41.9250011444092,1.535,41.6,43.3,34,0.4258,0.3258,0.0015,329,740.00,NVDA220121P00740000,238.349998474121,0,232.65,235.95,0,0.418,-0.6802,0.0015,1
Fri Jan 21 2022,NVDA220121C00760000,38.4000015258789,0,38.05,39.7,0,0.4253,0.3043,0.0014,421,760.00,NVDA220121P00760000,254.899993896484,0,248.5,252.45,0,0.4163,-0.7027,0.0014,7
Fri Jan 21 2022,NVDA220121C00780000,35.25,0,34.85,36.4,0,0.4243,0.2838,0.0014,185,780.00,NVDA220121P00780000,271.675003051758,0,265.2,269,0,0.4201,-0.7197,0.0014,3
Fri Jan 21 2022,NVDA220121C00800000,32.3499994277954,0.15,32.25,33.5,12,0.428,0.268,0.0013,1188,800.00,NVDA220121P00800000,288.824996948242,0,282.85,286.35,0,0.4157,-0.7422,0.0013,2
Fri Jan 21 2022,NVDA220121C00820000,29.8000001907349,0,29.3,30.8,0,0.4262,0.2488,0.0013,139,820.00,NVDA220121P00820000,306.149993896484,0,299.55,303.5,0,0.4146,-0.7613,0.0013,0
